DexNumber,Name,FlavorText,Normal,Fire,Water,Grass,Electric,Psychic,Ice,Dragon,Dark,Fairy,Fighting,Flying,Poison,Ground,Rock,Bug,Ghost,Steel
371,Bagon,Some theories suggest that its behavior of forcefully bashing its head into things stimulates cells that affect its evolution.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
371,Bagon,"Whenever it sees bird Pokémon flying through the sky, it becomes envious and smashes its surroundings to bits with headbutts.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
371,Bagon,"With its steel-hard stone head, it headbutts indiscriminately. This is because of the stress it feels at being unable to fly.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
371,Bagon,"Bagon harbors a never-ending dream of one day soaring high among the clouds. As if trying to dispel its frustration over its inability to fly, this Pokémon slams its hard head against huge rocks and shatters them into pebbles.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
371,Bagon,"Bagon has a dream of one day soaring in the sky. In doomed efforts to fly, this Pokémon hurls itself off cliffs. As a result of its dives, its head has grown tough and as hard as tempered steel.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
371,Bagon,Its well-developed neck muscles and iron-like head can smash boulders into pieces.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
371,Bagon,Its well-developed neck muscles and ironlike head can smash boulders into pieces.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
371,Bagon,"Although it is small, this POKéMON is very powerful because its body is a bundle of muscles. It launches head-butts with its ironlike skull.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
371,Bagon,"BAGON has a dream of one day soaring in the sky. In doomed efforts to fly, this POKéMON hurls itself off cliffs. As a result of its dives, its head has  grown tough and as hard as tempered steel.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
372,Shelgon,"Its armored body makes all attacks bounce off. The armor is too tough, however, making it heavy and somewhat sluggish.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
372,Shelgon,"The cells within its shell transform with explosive speed, preparing it for evolution.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
372,Shelgon,"Within its rugged shell, its cells have begun changing. The shell peels off the instant the Pokémon evolves.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
372,Shelgon,"Shelgon ignores its hunger entirely, never eating any food. Apparently, Shelgon will evolve once all its energy stores are used up.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
372,Shelgon,This Pokémon has covered its body in a hard shell that has the same composition as bone. Shelgon stores energy for evolution.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
372,Shelgon,"Shelgon lives deep within caves. It stays shut up in its hard shell, dreaming of the day it will be able to fly.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
372,Shelgon,The cells within its body are changing at a bewildering pace. Its hard shell is made from the same substance as bone.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
372,Shelgon,"They lurk deep within caves—motionless, neither eating nor drinking. Why they don’t die is not known.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
372,Shelgon,"Covering Shelgon’s body are outgrowths much like bones. The shell is very hard and bounces off enemy attacks. When awaiting evolution, this Pokémon hides away in a cavern.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
372,Shelgon,"Inside Shelgon’s armor-like shell, cells are in the midst of transformation to create an entirely new body. This Pokémon’s shell is extremely heavy, making its movements sluggish.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
372,Shelgon,"Within its rugged shell, its cells have begun changing. The shell peels off the instant it evolves.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
372,Shelgon,It surrounds its body in an iron-hard shell to accumulate enough power to evolve.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
372,Shelgon,It hardly eats while it awaits evolution. It becomes hardier by enduring hunger. Its shell peels off the instant it begins to evolve.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
373,Salamence,It puts its forelegs inside its shell to streamline itself for flight. Salamence flies at high speeds over all kinds of topographical features.,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
373,Salamence,The stress of its two proud wings becoming misshapen and stuck together because of strong energy makes it go on a rampage.,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
373,Salamence,"Mega Evolution fuels its brutality, and it may even turn on the Trainer who raised it. It’s been dubbed “the blood-soaked crescent.”",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
373,Salamence,"Anyone standing in its path gets sliced right in two, while this Pokémon continues its flight without interruption.",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
373,Salamence,It becomes uncontrollable if it is enraged. It destroys everything with shredding claws and fire.,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
373,Salamence,"It flies around on its wings, which have grown in at last. In its happiness, it gushes hot flames, burning up everything it passes over.",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
373,Salamence,"As a result of its long-held dream of flying, its cellular structure changed, and wings grew out.",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
373,Salamence,"While basking in the joy of flight generally keeps this Pokémon in high spirits, Salamence turns into an uncontrollable menace if something angers it.",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
373,Salamence,Salamence is an unusual Pokémon in that it was able to evolve a body with wings just by constantly wishing to be able to fly.,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
373,Salamence,"Thanks to its fervent wishes, the cells in its body finally mutated, and at last it has its heart’s desire—wings.",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
373,Salamence,"Overjoyed at finally being able to fly, it flies all over the place and usually doesn’t land until it’s completely exhausted and needs to sleep.",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
373,Salamence,"It flies around on its wings, which have grown in at last. In its happiness, it gushes hot flames, burning up the fields it passes over.",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
373,Salamence,"When angered, it loses all sense of itself and destroys everything around it. The destruction will continue until Salamence has tired itself out.",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
373,Salamence,"By evolving into Salamence, this Pokémon finally realizes its long-held dream of growing wings. To express its joy, it flies and wheels all over the sky while spouting flames from its mouth.",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
373,Salamence,"Salamence came about as a result of a strong, long-held dream of growing wings. It is said that this powerful desire triggered a sudden mutation in this Pokémon’s cells, causing it to sprout its magnificent wings.",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
373,Salamence,It’s uncontrollable if enraged. It flies around spouting flames and scorching fields and mountains.,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
373,Salamence,"After many long years, its cellular structure underwent a sudden mutation to grow wings. When angered, it loses all thought and rampages out of control.",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
374,Beldum,"They converse with one another by using magnetic pulses. In a swarm, they move in perfect unison.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
374,Beldum,"The cells in this Pokémon’s body are composed of magnetic material. Instead of blood, magnetic forces flow through Beldum’s body.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
374,Beldum,"From its rear, Beldum emits a magnetic force that rapidly pulls opponents in. They get skewered on Beldum’s sharp claws.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
374,Beldum,"If you anger it, it will do more than rampage. It will also burst out strong magnetism, causing nearby machines to break.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
374,Beldum,"Instead of blood, magnetism flows through its body. When it’s feeling bad, try giving it a magnet.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
374,Beldum,"With magnetic traction, it pulls its opponents in close. When they’re in range, it slashes them with its rear claws.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
374,Beldum,Its cells are all magnets. It uses magnetism to communicate with others of its kind.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
374,Beldum,"Beldum keeps itself floating by generating a magnetic force that repels earth’s natural magnetism. When it sleeps, this Pokémon anchors itself to a cliff using the hooks on its rear.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
374,Beldum,"Instead of blood, a powerful magnetic force courses throughout Beldum’s body. This Pokémon communicates with others by sending controlled pulses of magnetism.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
374,Beldum,"It converses with others by using magnetic pulses. In a swarm, they move in perfect unison.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
374,Beldum,"The magnetic force generated by its body repels the ground’s natural magnetism, letting it float.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
374,Beldum,"Its cells are all magnetic, and it communicates with others by using magnetic pulses.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
374,Beldum,"When BELDUM gather in a swarm, they move in perfect unison as if they were but one POKéMON. They communicate with each other using brain waves.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
374,Beldum,It uses magnetic waves to converse with its kind. All the cells in its body are magnetic.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
375,Metang,It is formed by two Beldum joining together. Its steel body won’t be scratched if it collides with a jet.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
375,Metang,"Using magnetic forces to stay aloft, this Pokémon flies at high speeds, weaving through harsh mountain terrain in pursuit of prey.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
375,Metang,"Two Beldum have become stuck together via their own magnetic forces. With two brains, the resulting Metang has doubled psychic powers.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
375,Metang,"It flies at high speeds around the skies. When it finds its prey, Metang takes a firm grip with its sharp claws and never lets go.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
375,Metang,"With its two brains, it fires powerful psychic energy to stop its prey in their tracks.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
375,Metang,"It adores magnetic minerals, so it pursues Nosepass at speeds exceeding 60 mph.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
375,Metang,"When two Beldum link together, their psychic power is doubled. Their intelligence, however, remains unchanged.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
375,Metang,"When two Beldum fuse together, Metang is formed. The brains of the Beldum are joined by a magnetic nervous system. This Pokémon turns its arms to the rear for traveling at high speed.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
375,Metang,"When two Beldum fuse together, Metang is formed. The brains of the Beldum are joined by a magnetic nervous system. By linking its brains magnetically, this Pokémon generates strong psychokinetic power.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
375,Metang,"It is formed by two Beldum joining together. Its two brains are linked, amplifying its psychic power.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
375,Metang,"When two BELDUM fuse together, a magnetic nervous system places their brains in union.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
375,Metang,The claws tipping its arms pack the destructive power to tear through thick iron sheets as if they were silk. It flies at over 60 miles per hour.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
375,Metang,"It floats midair using magnetism. Its body is so tough, even a crash with a jet plane won’t leave a scratch.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
376,Metagross,"When it knows it can’t win, it digs the claws on its legs into its opponent and starts the countdown to a big explosion.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
376,Metagross,"Its intellect surpasses its previous level, resulting in battles so cruel, they’ll make you want to cover your eyes.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
376,Metagross,Mega Evolution stimulated its brain. It emerged as a ruthless Pokémon that will clutch at any means of ensuring its victories.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
376,Metagross,"This form results from one Metagross, one Metang, and two Beldum linking up.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
376,Metagross,"Metang combined to form it. With four brains, it has the intelligence of a supercomputer.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
376,Metagross,Metagross is the result of the fusion of two Metang. This Pokémon defeats its opponents through use of its supercomputer-level brain.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
376,Metagross,"Because the magnetic powers of these Pokémon get stronger in freezing temperatures, Metagross living on snowy mountains are full of energy.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
376,Metagross,"It analyzes its opponents with more accuracy than a supercomputer, which enables it to calmly back them into a corner.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
376,Metagross,It boasts not only psychic powers but also fantastic strength. It grabs its prey with its four legs and holds them in place with its claws.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
376,Metagross,"A linkage of two Metang, this Pokémon can perform any calculation in a flash by utilizing parallel processing in its four brains.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
376,Metagross,It firmly pins its prey using its four claws and large body. Then the teeth in the mouth on its stomach chew the prey to bits.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
376,Metagross,"Metagross is the result of two Metang achieving fusion. When hunting, this Pokémon pins the prey to the ground under its massive body. It then eats the helpless victim using the large mouth on its stomach.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
376,Metagross,"Metagross has four brains in total. Combined, the four brains can breeze through difficult calculations faster than a supercomputer. This Pokémon can float in the air by tucking in its four legs.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
376,Metagross,"With four linked brains, it’s more intelligent than a supercomputer, and it uses calculations to analyze foes.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
376,Metagross,It folds its four legs when flying. Its four brains are said to be superior to a supercomputer.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
376,Metagross,"METAGROSS has four brains that are joined by a complex neural network. As a result of integration, this POKéMON is smarter than a supercomputer.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
376,Metagross,It is formed by two METANG fusing. Its four brains are said to be superior to a supercomputer.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
376,Metagross,"METAGROSS is the result of two METANG achieving fusion. When hunting, this POKéMON pins the prey to the ground under its massive body. It then eats the helpless victim using the large  mouth on its stomach.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
377,Regirock,"Its entire body is made of rock. If any part chips off in battle, Regirock attaches rocks to repair itself.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
377,Regirock,"Cutting-edge technology was used to study the internals of this Pokémon’s rock body, but nothing was found—not even a brain or a heart.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
377,Regirock,"Every bit of Regirock’s body is made of stone. As parts of its body erode, this Pokémon sticks rocks to itself to repair what’s been lost.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
377,Regirock,"Regirock’s body is composed entirely of rocks. Recently, a study made the startling discovery that the rocks were all unearthed from different locations.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
377,Regirock,"Regirock was sealed away by people long ago. If this Pokémon’s body is damaged in battle, it is said to seek out suitable rocks on its own to repair itself.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
377,Regirock,The same rocks that form its body have been found in ground layers around the world.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
377,Regirock,"Its entire body is made of rock. If any part chips off in battle, it attaches rocks to repair itself.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
377,Regirock,"A POKéMON that is made entirely of rocks and boulders. If parts of its body chip off in battle, REGIROCK repairs itself by adding new rocks.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
377,Regirock,It is entirely composed of rocks with no sign of a brain or heart. It is a mystery even to modern scientists.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
378,Regice,Its body is made of ice from the ice age. It controls frigid air of −328 degrees Fahrenheit.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
378,Regice,This Pokémon’s body is made of solid ice. It’s said that Regice was born beneath thick ice in the ice age.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
378,Regice,"With cold air that can reach temperatures as low as −328 degrees Fahrenheit, Regice instantly freezes any creature that approaches it.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
378,Regice,"Regice cloaks itself with frigid air of -328 degrees Fahrenheit. Things will freeze solid just by going near this Pokémon. Its icy body is so cold, it will not melt even if it is immersed in magma.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
378,Regice,"Regice’s body was made during an ice age. The deep-frozen body can’t be melted, even by fire. This Pokémon controls frigid air of -328 degrees Fahrenheit.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
378,Regice,Its body is made of ice from the ice age. It controls frigid air of -328 degrees Fahrenheit.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
378,Regice,"It is said to have slept in a glacier for thousands of years. Its body can’t be melted, even by magma.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
378,Regice,"Its entire body is made of Antarctic ice. After extensive studies, researchers believe the ice was formed during an ice age.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
378,Regice,Research revealed that its body is made of the same kind of ice that is found at the South Pole.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
378,Regice,"REGICE cloaks itself with frigid air of negative 328 degrees F. Things will freeze solid just by going near this POKéMON. Its icy body is so cold, it will not melt even if it is immersed in magma.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
378,Regice,"REGICE’s body was made during an ice age. The deep-frozen body can’t be melted, even by fire. This POKéMON controls frigid air of minus 328 degrees F.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
379,Registeel,"Tempered by pressure underground over tens of thousands of years, its body cannot be scratched.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
379,Registeel,"It’s rumored that this Pokémon was born deep underground in the planet’s mantle and that it emerged onto the surface 10,000 years ago.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
379,Registeel,Registeel’s body is made of a strange material that is flexible enough to stretch and shrink but also more durable than any metal.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
379,Registeel,Registeel was imprisoned by people in ancient times. The metal composing its body is thought to be a curious substance that is not of this earth.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
379,Registeel,Registeel has a body that is harder than any kind of metal. Its body is apparently hollow. No one has any idea what this Pokémon eats.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
379,Registeel,Its body is said to be harder than any kind of metal. A study has revealed that its body is hollow.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
379,Registeel,"Its body is harder than any other kind of metal. The body metal is composed of a mysterious substance. Not only is it hard, it shrinks and stretches flexibly.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
379,Registeel,It is sturdier than any kind of metal. It hardened due to pressure underground over tens of thousands of years.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
380,Latias,Its body is covered with a down that can refract light in such a way that it becomes invisible.,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
380,Latias,Latias is highly intelligent and capable of understanding human speech. It is covered with a glass-like down. The Pokémon enfolds its body with its down and refracts light to alter its appearance.,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
380,Latias,"Latias is highly sensitive to the emotions of people. If it senses any hostility, this Pokémon ruffles the feathers all over its body and cries shrilly to intimidate the foe.",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
380,Latias,It can telepathically communicate with people. It changes its appearance using its down that refracts light.,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
380,Latias,It communicates using telepathy. Its body is covered in down that refracts light to make it invisible.,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
380,Latias,They make a small herd of only several members. They rarely make contact with people or other POKéMON. They disappear if they sense enemies.,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
381,Latios,"It is a highly intelligent Pokémon. By folding back its forelegs in flight, it can overtake jet planes.",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
381,Latios,Latios will only open its heart to a Trainer with a compassionate spirit. This Pokémon can fly faster than a jet plane by folding its forelegs to minimize air resistance.,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
381,Latios,Latios has the ability to make others see an image of what it has seen or imagines in its head. This Pokémon is intelligent and understands human speech.,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
381,Latios,It understands human speech and is highly intelligent. It is a tender Pokémon that dislikes fighting.,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
381,Latios,"A highly intelligent Pokémon. By folding back its wings in flight, it can overtake jet planes.",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
381,Latios,"Even in hiding, it can detect the locations of others and sense their emotions since it has telepathy. Its intelligence allows it to understand human languages.",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
381,Latios,"It has a docile temperament and dislikes fighting. Tucking in its forelegs, it can fly faster than a jet plane.",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
381,Latios,LATIOS has the ability to make its foe see an image of what it has seen or imagines in its head. This POKéMON is intelligent and understands human speech.,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
382,Kyogre,It is said to have widened the seas by causing downpours. It had been asleep in a marine trench.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,Kyogre,"Kyogre is said to be the personification of the sea itself. Legends tell of its many clashes against Groudon, as each sought to gain the power of nature.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,Kyogre,"Through Primal Reversion and with nature’s full power, it will take back its true form. It can summon storms that cause the sea levels to rise.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,Kyogre,A mythical Pokémon said to have swelled the seas with rain and tidal waves. It battled with Groudon.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,Kyogre,"KYOGRE has appeared in mythology as the creator of the sea. After long years of feuding with GROUDON, it took to sleep at the bottom of the sea.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,Kyogre,This POKéMON is said to have expanded the sea by bringing heavy rains. It has the power to control water.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,Kyogre,KYOGRE is named in mythology as the POKéMON that expanded the sea by covering the land with torrential rains and towering tidal waves. It took to sleep after a cataclysmic battle with GROUDON.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,Kyogre,KYOGRE has the power to create massive rain clouds that cover the entire sky and bring about torrential downpours. This POKéMON saved people who were suffering from droughts.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,Groudon,It had been asleep in underground magma ever since it fiercely fought Kyogre long ago.,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
383,Groudon,"Through Primal Reversion and with nature’s full power, it will take back its true form. It can cause magma to erupt and expand the landmass of the world.",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
383,Groudon,"Groudon is said to be the personification of the land itself. Legends tell of its many clashes against Kyogre, as each sought to gain the power of nature.",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
383,Groudon,This legendary Pokémon is said to represent the land. It went to sleep after dueling Kyogre.,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
383,Groudon,Said to have expanded the lands by evaporating water with raging heat. It battled titanically with Kyogre.,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
383,Groudon,GROUDON has appeared in mythology as the creator of the land. It sleeps in magma underground and is said to make volcanoes erupt on awakening.,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
383,Groudon,GROUDON has the power to scatter rain clouds and make water evaporate with light and heat. It came as a savior to people who had been suffering from terrible floods.,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
383,Groudon,GROUDON has long been described in  mythology as the POKéMON that raised lands and expanded continents. This POKéMON took to sleep after a cataclysmic battle with KYOGRE.,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
384,Rayquaza,It lives in the ozone layer far above the clouds and cannot be seen from the ground.,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
384,Rayquaza,"It flies forever through the ozone layer, consuming meteoroids for sustenance. The many meteoroids in its body provide the energy it needs to Mega Evolve.",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
384,Rayquaza,Rayquaza is said to have lived for hundreds of millions of years. Legends remain of how it put to rest the clash between Kyogre and Groudon.,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
384,Rayquaza,"It flies in the ozone layer, way up high in the sky. Until recently, no one had ever seen it.",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
384,Rayquaza,A POKéMON that flies endlessly in the ozone layer. It is said it would descend to the ground if KYOGRE and GROUDON were to fight.,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
384,Rayquaza,It has lived for hundreds of millions of years in the ozone layer. Its flying form looks like a meteor.,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
384,Rayquaza,"RAYQUAZA is said to have lived for hundreds of millions of years in the earth’s ozone layer, above the clouds. Its existence had been completely unknown because it lived so high in the sky.",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
384,Rayquaza,"RAYQUAZA lived for hundreds of millions of years in the earth’s ozone layer,  never descending to the ground. This POKéMON appears to feed on water and particles in the atmosphere.",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
385,Jirachi,"It is said to wake up for just seven days every 1,000 years and use its power to grant any wish.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
385,Jirachi,"It’s believed that when this Pokémon wakes from its 1,000-year slumber, it will grant any wishes written on the notes attached to its head.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
385,Jirachi,"Once every 1,000 years, the singing of a pure voice will rouse this Pokémon from its near-perpetual slumber. It wakes for only seven days.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
385,Jirachi,Jirachi will awaken from its sleep of a thousand years if you sing to it in a voice of purity. It is said to make true any wish that people desire.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
385,Jirachi,"A legend states that Jirachi will make true any wish that is written on notes attached to its head when it awakens. If this Pokémon senses danger, it will fight without awakening.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
385,Jirachi,It is said to have the ability to grant any wish for just one week every thousand years.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
385,Jirachi,Generations have believed that any wish written on a note on its head will come true when it awakens.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
